Date;Volume;;;;
04/10/2017;2190000;25.139.999;24.709.999;24.780.001;24.780.001
05/10/2017;3100000;24.910.000;24.370.001;24.910.000;24.910.000
06/10/2017;2784600;25.540.001;24.670.000;25.510.000;25.510.000
09/10/2017;1327600;25.639.999;24.980.000;25.090.000;25.090.000
10/10/2017;1537700;25.590.000;25.180.000;25.459.999;25.459.999
11/10/2017;2231800;25.410.000;24.740.000;24.840.000;24.840.000
12/10/2017;1700800;24.940.001;24.320.000;24.389.999;24.389.999
13/10/2017;1965100;24.540.001;24.230.000;24.350.000;24.350.000
16/10/2017;2682400;24.459.999;23.900.000;24.180.000;24.180.000
17/10/2017;2259100;24.870.001;24.280.001;24.790.001;24.790.001
18/10/2017;3073300;25.150.000;24.700.001;25.090.000;25.090.000
19/10/2017;6924400;25.290.001;24.000.000;24.030.001;24.030.001
20/10/2017;35080800;34.330.002;30.070.000;33.990.002;33.990.002
23/10/2017;10971800;34.869.999;33.560.001;33.970.001;33.970.001
24/10/2017;4948300;34.299.999;33.290.001;33.470.001;33.470.001
25/10/2017;3722600;33.849.998;33.209.999;33.500.000;33.500.000
26/10/2017;3205200;33.529.999;32.669.998;32.759.998;32.759.998
27/10/2017;3726900;33.000.000;32.529.999;32.939.999;32.939.999
30/10/2017;5490000;33.410.000;32.660.000;33.040.001;33.040.001
31/10/2017;2844900;33.000.000;31.690.001;31.920.000;31.920.000
01/11/2017;2690600;32.959.999;31.750.000;32.549.999;32.549.999
02/11/2017;5179200;32.410.000;31.639.999;31.910.000;31.910.000
03/11/2017;2818700;32.000.000;31.260.000;31.260.000;31.260.000
06/11/2017;3479800;31.360.001;30.959.999;31.059.999;31.059.999
07/11/2017;2548500;31.330.000;30.410.000;31.219.999;31.219.999
08/11/2017;2385500;31.120.001;30.740.000;30.920.000;30.920.000
09/11/2017;3021200;31.590.000;30.629.999;31.180.000;31.180.000
10/11/2017;2391600;32.169.998;30.920.000;32.000.000;32.000.000
13/11/2017;1724700;32.650.002;31.930.000;32.459.999;32.459.999
14/11/2017;1571400;32.529.999;32.160.000;32.299.999;32.299.999
15/11/2017;2481500;32.880.001;32.200.001;32.439.999;32.439.999
16/11/2017;1257000;33.029.999;32.430.000;32.799.999;32.799.999
17/11/2017;2385700;33.759.998;32.970.001;33.619.999;33.619.999
20/11/2017;2250500;33.919.998;33.220.001;33.709.999;33.709.999
21/11/2017;1943900;33.610.001;33.000.000;33.180.000;33.180.000
22/11/2017;1145900;33.830.002;33.200.001;33.669.998;33.669.998
24/11/2017;380000;33.970.001;33.500.000;33.540.001;33.540.001
27/11/2017;3332600;34.950.001;33.650.002;34.689.999;34.689.999
28/11/2017;2635200;34.860.001;34.259.998;34.610.001;34.610.001
29/11/2017;5716900;35.320.000;34.169.998;34.560.001;34.560.001
30/11/2017;2286500;35.799.999;34.619.999;35.099.998;35.099.998
01/12/2017;2441700;35.660.000;34.619.999;35.450.001;35.450.001
04/12/2017;4130500;36.430.000;35.119.999;35.180.000;35.180.000
05/12/2017;2101500;35.500.000;34.369.999;34.389.999;34.389.999
06/12/2017;1473900;35.020.000;34.279.999;34.889.999;34.889.999
07/12/2017;1234900;35.459.999;34.759.998;35.369.999;35.369.999
08/12/2017;1658300;35.990.002;35.570.000;35.639.999;35.639.999
11/12/2017;1615600;36.509.998;35.860.001;36.439.999;36.439.999
12/12/2017;1314500;36.540.001;36.040.001;36.310.001;36.310.001
13/12/2017;1057800;36.799.999;36.070.000;36.700.001;36.700.001
14/12/2017;1813100;37.660.000;36.820.000;36.919.998;36.919.998
15/12/2017;2895200;38.410.000;37.549.999;38.130.001;38.130.001
18/12/2017;2342000;38.310.001;37.599.998;37.970.001;37.970.001
19/12/2017;1639700;38.029.999;37.470.001;37.610.001;37.610.001
20/12/2017;1267000;37.860.001;37.270.000;37.580.002;37.580.002
21/12/2017;3044100;38.330.002;37.430.000;38.220.001;38.220.001
22/12/2017;1807100;38.340.000;37.020.000;38.320.000;38.320.000
26/12/2017;1084500;38.919.998;38.029.999;38.660.000;38.660.000
27/12/2017;826800;38.869.999;38.330.002;38.439.999;38.439.999
28/12/2017;555900;38.610.001;38.160.000;38.520.000;38.520.000
29/12/2017;920300;38.770.000;37.820.000;37.840.000;37.840.000
02/01/2018;1426300;38.560.001;37.970.001;38.450.001;38.450.001
03/01/2018;1944600;39.709.999;38.349.998;38.730.000;38.730.000
04/01/2018;2518000;39.049.999;37.770.000;38.250.000;38.250.000
05/01/2018;1696500;38.389.999;37.680.000;37.799.999;37.799.999
08/01/2018;1644300;38.680.000;37.770.000;37.990.002;37.990.002
09/01/2018;1244900;38.740.002;37.959.999;38.259.998;38.259.998
10/01/2018;1698800;38.799.999;38.119.999;38.720.001;38.720.001
11/01/2018;863800;39.029.999;38.509.998;38.689.999;38.689.999
12/01/2018;1525500;38.950.001;38.139.999;38.549.999;38.549.999
16/01/2018;1359400;38.630.001;37.799.999;37.910.000;37.910.000
17/01/2018;2162400;39.619.999;38.290.001;39.090.000;39.090.000
18/01/2018;3394700;39.660.000;39.090.000;39.619.999;39.619.999
19/01/2018;1936400;40.450.001;39.500.000;40.369.999;40.369.999
22/01/2018;1174600;40.709.999;40.209.999;40.540.001;40.540.001
23/01/2018;1385100;41.009.998;40.259.998;40.950.001;40.950.001
24/01/2018;842600;41.279.999;40.490.002;40.509.998;40.509.998
25/01/2018;1135400;40.959.999;40.380.001;40.689.999;40.689.999
26/01/2018;868500;40.950.001;40.400.002;40.889.999;40.889.999
29/01/2018;1702900;41.180.000;40.310.001;40.840.000;40.840.000
30/01/2018;1608300;40.880.001;40.220.001;40.230.000;40.230.000
31/01/2018;2222000;41.580.002;40.330.002;41.189.999;41.189.999
01/02/2018;1376400;41.169.998;39.799.999;40.950.001;40.950.001
02/02/2018;1641200;41.250.000;40.490.002;40.570.000;40.570.000
05/02/2018;1938400;40.799.999;39.439.999;39.490.002;39.490.002
06/02/2018;3474900;41.540.001;37.009.998;40.419.998;40.419.998
07/02/2018;2207200;41.439.999;40.340.000;40.959.999;40.959.999
08/02/2018;4183200;41.240.002;38.130.001;38.180.000;38.180.000
09/02/2018;8151700;42.730.000;39.209.999;41.060.001;41.060.001
12/02/2018;4740100;42.099.998;38.689.999;40.000.000;40.000.000
13/02/2018;2746800;40.560.001;39.770.000;40.150.002;40.150.002
14/02/2018;2508400;40.630.001;39.509.998;40.369.999;40.369.999
15/02/2018;3247600;40.669.998;39.150.002;39.470.001;39.470.001
16/02/2018;2556800;40.000.000;38.810.001;39.189.999;39.189.999
20/02/2018;2972100;38.930.000;38.090.000;38.660.000;38.660.000
21/02/2018;1957600;39.599.998;38.430.000;38.959.999;38.959.999
22/02/2018;1678000;39.299.999;38.150.002;38.209.999;38.209.999
23/02/2018;3373500;39.980.000;38.450.001;39.770.000;39.770.000
26/02/2018;2881200;41.119.999;39.799.999;40.860.001;40.860.001
27/02/2018;2542000;42.450.001;40.900.002;41.029.999;41.029.999
28/02/2018;2760800;41.299.999;40.720.001;40.919.998;40.919.998
01/03/2018;1758200;41.200.001;40.580.002;40.950.001;40.950.001
02/03/2018;2877900;41.520.000;39.860.001;41.400.002;41.400.002
05/03/2018;2182200;41.599.998;40.669.998;40.720.001;40.720.001
06/03/2018;1488100;41.180.000;40.169.998;41.180.000;41.180.000
07/03/2018;1250800;41.279.999;40.480.000;41.189.999;41.189.999
08/03/2018;961400;41.529.999;40.590.000;40.770.000;40.770.000
09/03/2018;1387800;41.509.998;40.900.002;41.380.001;41.380.001
12/03/2018;1590200;41.459.999;40.439.999;40.450.001;40.450.001
13/03/2018;1738200;41.320.000;40.669.998;40.930.000;40.930.000
14/03/2018;1291100;41.419.998;39.970.001;40.080.002;40.080.002
15/03/2018;1714600;40.630.001;40.009.998;40.110.001;40.110.001
16/03/2018;3249000;40.650.002;39.750.000;40.459.999;40.459.999
19/03/2018;1762000;40.360.001;39.119.999;39.259.998;39.259.998
20/03/2018;1584700;40.189.999;39.150.002;40.110.001;40.110.001
21/03/2018;1815000;40.849.998;39.970.001;40.660.000;40.660.000
22/03/2018;1483700;40.639.999;39.450.001;39.470.001;39.470.001
23/03/2018;2047500;39.770.000;38.009.998;38.040.001;38.040.001
26/03/2018;2062200;39.080.002;38.169.998;38.790.001;38.790.001
27/03/2018;1553800;39.200.001;38.320.000;38.500.000;38.500.000
28/03/2018;1633300;39.119.999;38.200.001;38.360.001;38.360.001
29/03/2018;1382300;39.230.000;38.500.000;38.889.999;38.889.999
02/04/2018;1750700;39.020.000;37.820.000;38.080.002;38.080.002
03/04/2018;1551100;39.189.999;38.080.002;39.009.998;39.009.998
04/04/2018;1232700;40.099.998;38.500.000;40.009.998;40.009.998
05/04/2018;1599900;41.090.000;40.220.001;41.020.000;41.020.000
06/04/2018;2534100;41.459.999;39.980.000;40.259.998;40.259.998
09/04/2018;1268800;40.990.002;40.320.000;40.330.002;40.330.002
10/04/2018;1605800;41.520.000;40.380.001;41.430.000;41.430.000
11/04/2018;2445600;42.349.998;41.139.999;42.189.999;42.189.999
12/04/2018;2259800;42.599.998;41.939.999;42.320.000;42.320.000
13/04/2018;1980600;42.880.001;41.869.999;41.980.000;41.980.000
16/04/2018;1742100;42.880.001;42.040.001;42.400.002;42.400.002
17/04/2018;2617200;43.080.002;42.009.998;42.450.001;42.450.001
18/04/2018;2224800;42.750.000;42.009.998;42.209.999;42.209.999
19/04/2018;8502000;42.580.002;41.369.999;42.080.002;42.080.002
20/04/2018;37140800;32.200.001;29.719.999;30.700.001;30.700.001
23/04/2018;12968100;30.990.000;29.110.001;29.120.001;29.120.001
24/04/2018;5485600;29.780.001;28.930.000;29.209.999;29.209.999
25/04/2018;3637400;29.490.000;29.030.001;29.219.999;29.219.999
26/04/2018;3889700;29.530.001;28.900.000;29.139.999;29.139.999
27/04/2018;5856400;29.639.999;28.820.000;29.080.000;29.080.000
30/04/2018;3556100;29.340.000;28.469.999;28.500.000;28.500.000
01/05/2018;3574800;28.450.001;27.879.999;28.160.000;28.160.000
02/05/2018;3154000;28.480.000;28.049.999;28.090.000;28.090.000
03/05/2018;3135700;28.030.001;27.420.000;27.490.000;27.490.000
04/05/2018;3858600;28.799.999;27.360.001;28.670.000;28.670.000
07/05/2018;4024000;29.129.999;28.660.000;29.049.999;29.049.999
08/05/2018;3256200;29.809.999;29.020.000;29.790.001;29.790.001
09/05/2018;5198700;30.080.000;29.100.000;29.260.000;29.260.000
10/05/2018;2877500;29.520.000;28.860.001;29.320.000;29.320.000
11/05/2018;2574400;29.570.000;29.000.000;29.020.000;29.020.000
14/05/2018;3113600;29.270.000;28.860.001;28.930.000;28.930.000
15/05/2018;1989700;29.670.000;28.879.999;29.459.999;29.459.999
16/05/2018;2301600;30.290.001;29.400.000;30.120.001;30.120.001
17/05/2018;3394200;30.510.000;30.030.001;30.240.000;30.240.000
18/05/2018;2411000;30.570.000;30.139.999;30.400.000;30.400.000
21/05/2018;2801700;30.600.000;30.309.999;30.459.999;30.459.999
22/05/2018;1821400;30.540.001;30.080.000;30.160.000;30.160.000
23/05/2018;2170000;30.670.000;29.959.999;30.190.001;30.190.001
24/05/2018;2071100;30.510.000;29.760.000;30.260.000;30.260.000
25/05/2018;2043700;31.150.000;30.370.001;30.809.999;30.809.999
29/05/2018;2691000;30.740.000;29.620.001;29.799.999;29.799.999
30/05/2018;1545500;30.110.001;29.680.000;29.850.000;29.850.000
31/05/2018;2170800;29.969.999;29.040.001;29.059.999;29.059.999
01/06/2018;3309300;29.549.999;28.700.001;29.469.999;29.469.999
04/06/2018;2715600;29.559.999;28.980.000;29.360.001;29.360.001
05/06/2018;4276700;29.969.999;29.049.999;29.549.999;29.549.999
06/06/2018;4763500;29.900.000;28.450.001;28.570.000;28.570.000
07/06/2018;3506500;28.780.001;28.120.001;28.320.000;28.320.000
08/06/2018;3534400;29.100.000;28.230.000;28.770.000;28.770.000
11/06/2018;2157800;29.070.000;28.660.000;28.760.000;28.760.000
12/06/2018;1957900;29.250.000;28.680.000;29.100.000;29.100.000
13/06/2018;2125200;29.410.000;28.719.999;28.820.000;28.820.000
14/06/2018;1834900;29.090.000;28.580.000;28.980.000;28.980.000
15/06/2018;3002100;29.690.001;28.790.001;29.430.000;29.430.000
18/06/2018;2423400;29.719.999;28.930.000;29.650.000;29.650.000
19/06/2018;1923500;29.370.001;28.820.000;29.280.001;29.280.001
20/06/2018;1036600;29.360.001;28.959.999;29.170.000;29.170.000
21/06/2018;3693100;30.709.999;29.580.000;30.370.001;30.370.001
22/06/2018;2509900;30.750.000;30.090.000;30.420.000;30.420.000
25/06/2018;2282700;30.510.000;29.500.000;29.510.000;29.510.000
26/06/2018;2522000;30.510.000;29.350.000;30.350.000;30.350.000
27/06/2018;2020400;30.590.000;29.680.000;29.680.000;29.680.000
28/06/2018;2197900;30.330.000;29.650.000;29.809.999;29.809.999
29/06/2018;1699400;30.809.999;29.940.001;30.010.000;30.010.000
02/07/2018;1602000;30.540.001;29.520.000;30.450.001;30.450.001
03/07/2018;1541100;31.110.001;30.290.001;30.700.001;30.700.001
05/07/2018;2412800;31.129.999;30.320.000;30.850.000;30.850.000
06/07/2018;1677800;31.110.001;30.700.001;31.000.000;31.000.000
09/07/2018;3262400;31.709.999;30.379.999;30.940.001;30.940.001
10/07/2018;1731800;31.360.001;30.950.001;31.290.001;31.290.001
11/07/2018;2210200;31.290.001;30.600.000;30.980.000;30.980.000
12/07/2018;2974700;31.139.999;30.570.000;30.959.999;30.959.999
13/07/2018;4519200;31.559.999;30.930.000;31.290.001;31.290.001
16/07/2018;2528700;31.780.001;30.830.000;31.070.000;31.070.000
17/07/2018;2985300;31.950.001;31.080.000;31.850.000;31.850.000
18/07/2018;3776500;32.830.002;31.959.999;32.650.002;32.650.002
19/07/2018;9447600;33.459.999;31.469.999;33.250.000;33.250.000
20/07/2018;53680300;26.500.000;23.799.999;26.270.000;26.270.000
23/07/2018;11665300;27.469.999;25.950.001;27.320.000;27.320.000
24/07/2018;8345100;27.500.000;26.680.000;27.040.001;27.040.001
25/07/2018;4075600;27.840.000;26.940.001;27.639.999;27.639.999
26/07/2018;4064200;28.110.001;27.000.000;27.680.000;27.680.000
27/07/2018;4071200;29.070.000;27.570.000;28.020.000;28.020.000
30/07/2018;2806500;28.469.999;27.850.000;28.100.000;28.100.000
31/07/2018;2280400;28.150.000;27.680.000;27.719.999;27.719.999
01/08/2018;1862600;28.059.999;27.570.000;27.730.000;27.730.000
02/08/2018;1893600;28.129.999;27.250.000;28.090.000;28.090.000
03/08/2018;2179900;28.559.999;27.850.000;28.120.001;28.120.001
06/08/2018;2618600;28.910.000;28.030.001;28.799.999;28.799.999
07/08/2018;1897800;28.990.000;28.610.001;28.950.001;28.950.001
08/08/2018;3851500;29.180.000;28.660.000;29.080.000;29.080.000
09/08/2018;1938500;29.629.999;29.049.999;29.440.001;29.440.001
10/08/2018;1541500;29.530.001;28.879.999;29.290.001;29.290.001
13/08/2018;1251800;29.510.000;29.070.000;29.139.999;29.139.999
14/08/2018;1519600;29.809.999;29.299.999;29.660.000;29.660.000
15/08/2018;2052900;29.500.000;28.650.000;28.820.000;28.820.000
16/08/2018;1941400;29.549.999;29.059.999;29.350.000;29.350.000
17/08/2018;1631900;30.030.001;29.219.999;30.000.000;30.000.000
20/08/2018;1771400;30.100.000;29.480.000;29.600.000;29.600.000
21/08/2018;1875600;29.780.001;29.150.000;29.330.000;29.330.000
22/08/2018;2147600;29.700.001;29.299.999;29.360.001;29.360.001
23/08/2018;1983500;29.820.000;29.150.000;29.600.000;29.600.000
24/08/2018;3271200;29.590.000;28.639.999;29.260.000;29.260.000
27/08/2018;2875200;30.200.001;29.320.000;29.790.001;29.790.001
28/08/2018;1600900;30.020.000;29.490.000;29.760.000;29.760.000
29/08/2018;3179300;29.750.000;28.480.000;28.850.000;28.850.000
30/08/2018;1427900;29.180.000;28.690.001;28.860.001;28.860.001
31/08/2018;1437000;29.559.999;28.790.001;29.480.000;29.480.000
04/09/2018;1746900;29.820.000;29.370.001;29.580.000;29.580.000
05/09/2018;1494200;29.510.000;28.610.001;28.690.001;28.690.001
06/09/2018;1197200;28.920.000;28.389.999;28.400.000;28.400.000
07/09/2018;1341400;28.850.000;28.150.000;28.230.000;28.230.000
10/09/2018;1065600;28.889.999;28.340.000;28.780.001;28.780.001
11/09/2018;1544800;28.770.000;28.309.999;28.700.001;28.700.001
12/09/2018;8148300;28.370.001;25.940.001;26.420.000;26.420.000
13/09/2018;3385600;26.740.000;26.290.001;26.650.000;26.650.000
14/09/2018;2089200;27.250.000;26.670.000;27.209.999;27.209.999
17/09/2018;2047300;27.719.999;26.850.000;27.500.000;27.500.000
18/09/2018;1643100;28.150.000;27.540.001;27.980.000;27.980.000
19/09/2018;1554200;28.180.000;27.780.001;27.840.000;27.840.000
20/09/2018;6539800;26.860.001;25.510.000;26.580.000;26.580.000
21/09/2018;2609900;27.160.000;26.600.000;26.980.000;26.980.000
24/09/2018;1515700;27.180.000;26.780.001;27.100.000;27.100.000
25/09/2018;1768100;27.629.999;26.980.000;27.350.000;27.350.000
26/09/2018;1188600;27.680.000;26.760.000;27.459.999;27.459.999
27/09/2018;1539200;27.900.000;27.040.001;27.740.000;27.740.000
28/09/2018;1275600;28.250.000;27.730.000;27.930.000;27.930.000
01/10/2018;1305600;28.230.000;27.290.001;27.309.999;27.309.999
02/10/2018;2330700;27.090.000;26.500.000;26.740.000;26.740.000
03/10/2018;2043700;26.940.001;26.129.999;26.629.999;26.629.999
04/10/2018;1972900;26.760.000;26.010.000;26.389.999;26.389.999
05/10/2018;2095100;26.520.000;25.850.000;26.070.000;26.070.000
08/10/2018;2528500;26.610.001;26.000.000;26.530.001;26.530.001
09/10/2018;2254900;27.100.000;25.990.000;26.549.999;26.549.999
10/10/2018;3491800;26.430.000;25.000.000;25.000.000;25.000.000
11/10/2018;2991000;25.780.001;24.700.001;25.190.001;25.190.001
12/10/2018;2756300;26.190.001;25.450.001;25.639.999;25.639.999
15/10/2018;1981500;26.280.001;25.500.000;25.760.000;25.760.000
16/10/2018;2289300;26.770.000;25.920.000;26.750.000;26.750.000
17/10/2018;2156100;26.920.000;26.299.999;26.690.001;26.690.001
18/10/2018;5118800;26.799.999;25.820.000;26.120.001;26.120.001
19/10/2018;16665000;31.969.999;29.209.999;29.719.999;29.719.999
22/10/2018;5952400;30.030.001;28.110.001;28.250.000;28.250.000
23/10/2018;4071600;27.879.999;26.889.999;27.500.000;27.500.000
24/10/2018;4267500;27.950.001;26.410.000;26.469.999;26.469.999
25/10/2018;3805500;27.309.999;26.150.000;26.520.000;26.520.000
26/10/2018;2540000;26.860.001;25.760.000;26.580.000;26.580.000
29/10/2018;2704000;27.570.000;26.379.999;26.790.001;26.790.001
30/10/2018;1765400;28.049.999;26.980.000;28.020.000;28.020.000
31/10/2018;1936200;28.850.000;27.770.000;28.570.000;28.570.000
01/11/2018;1964300;29.040.001;27.940.001;28.870.001;28.870.001
02/11/2018;1876800;29.600.000;28.780.001;29.240.000;29.240.000
05/11/2018;2464300;30.230.000;29.360.001;30.120.001;30.120.001
06/11/2018;1255900;30.190.001;29.620.001;30.150.000;30.150.000
07/11/2018;2133900;30.139.999;29.010.000;29.230.000;29.230.000
08/11/2018;1278200;29.730.000;29.090.000;29.660.000;29.660.000
09/11/2018;1533100;29.540.001;28.750.000;28.950.001;28.950.001
12/11/2018;1646500;29.150.000;28.600.000;28.850.000;28.850.000
13/11/2018;1267400;29.260.000;28.190.001;28.309.999;28.309.999
14/11/2018;2634400;29.190.001;27.990.000;28.360.001;28.360.001
15/11/2018;2792400;28.379.999;26.590.000;27.459.999;27.459.999
16/11/2018;2583100;27.450.001;26.500.000;27.290.001;27.290.001
19/11/2018;2183700;27.290.001;26.030.001;26.270.000;26.270.000
20/11/2018;1706900;26.129.999;25.150.000;25.879.999;25.879.999
21/11/2018;1615600;27.000.000;26.100.000;26.690.001;26.690.001
23/11/2018;746800;26.540.001;26.120.001;26.200.001;26.200.001
26/11/2018;1802300;27.370.001;26.420.000;27.000.000;27.000.000
27/11/2018;1827100;26.840.000;26.030.001;26.270.000;26.270.000
28/11/2018;1880200;26.900.000;25.980.000;26.900.000;26.900.000
29/11/2018;1673800;27.030.001;26.540.001;26.559.999;26.559.999
30/11/2018;1986900;27.200.001;26.450.001;27.000.000;27.000.000
03/12/2018;4177200;28.570.000;27.520.000;28.309.999;28.309.999
04/12/2018;3875000;28.400.000;26.540.001;26.600.000;26.600.000
06/12/2018;3599000;26.200.001;24.920.000;26.200.001;26.200.001
07/12/2018;3620600;26.200.001;24.410.000;24.590.000;24.590.000
10/12/2018;2364400;24.830.000;23.740.000;24.260.000;24.260.000
11/12/2018;2378700;25.230.000;24.340.000;24.480.000;24.480.000
12/12/2018;3339400;24.780.001;24.090.000;24.250.000;24.250.000
13/12/2018;2488300;24.370.001;23.410.000;23.510.000;23.510.000
14/12/2018;2892600;23.690.001;22.709.999;22.900.000;22.900.000
17/12/2018;3178700;23.379.999;22.350.000;22.650.000;22.650.000
18/12/2018;2221500;23.350.000;22.730.000;23.030.001;23.030.001
19/12/2018;2464300;23.219.999;22.200.001;22.330.000;22.330.000
20/12/2018;2667400;22.690.001;22.040.001;22.379.999;22.379.999
21/12/2018;5492000;22.860.001;21.990.000;22.030.001;22.030.001
24/12/2018;1276100;22.190.001;21.450.001;21.860.001;21.860.001
26/12/2018;1994500;23.340.000;21.930.000;23.280.001;23.280.001
27/12/2018;2153100;23.129.999;22.270.000;23.129.999;23.129.999
28/12/2018;1715200;23.490.000;22.809.999;23.160.000;23.160.000
31/12/2018;1384500;23.340.000;22.719.999;22.889.999;22.889.999
02/01/2019;1946900;23.650.000;22.209.999;23.190.001;23.190.001
03/01/2019;2522400;23.170.000;22.230.000;22.490.000;22.490.000
04/01/2019;2225100;23.480.000;22.870.001;23.090.000;23.090.000
07/01/2019;2134800;24.510.000;23.090.000;24.250.000;24.250.000
08/01/2019;2139600;25.160.000;24.350.000;24.690.001;24.690.001
09/01/2019;1648300;25.180.000;24.629.999;24.930.000;24.930.000
10/01/2019;2542500;25.080.000;24.290.001;24.900.000;24.900.000
11/01/2019;2499100;25.690.001;24.879.999;25.270.000;25.270.000
14/01/2019;3182100;25.920.000;24.760.000;24.969.999;24.969.999
15/01/2019;2296700;25.420.000;24.889.999;25.190.001;25.190.001
16/01/2019;1741500;25.770.000;25.190.001;25.350.000;25.350.000
17/01/2019;12784200;28.000.000;25.209.999;26.950.001;26.950.001
18/01/2019;3872600;26.910.000;25.990.000;26.590.000;26.590.000
22/01/2019;2523800;26.490.000;25.240.000;25.680.000;25.680.000
23/01/2019;1683800;25.889.999;25.260.000;25.570.000;25.570.000
24/01/2019;1465700;26.020.000;25.450.001;26.010.000;26.010.000
25/01/2019;1910100;26.670.000;25.950.001;26.629.999;26.629.999
28/01/2019;2471100;27.129.999;26.340.000;26.910.000;26.910.000
29/01/2019;1479800;27.049.999;26.480.000;26.610.001;26.610.001
30/01/2019;1531900;27.309.999;26.559.999;27.290.001;27.290.001
31/01/2019;6885700;30.559.999;25.680.000;27.170.000;27.170.000
01/02/2019;4076700;27.500.000;26.080.000;26.889.999;26.889.999
04/02/2019;1791300;27.309.999;26.400.000;27.200.001;27.200.001
05/02/2019;2314900;27.629.999;27.040.001;27.580.000;27.580.000
06/02/2019;2638000;27.950.001;27.150.000;27.670.000;27.670.000
07/02/2019;5766700;28.070.000;27.100.000;27.700.001;27.700.001
08/02/2019;14443000;32.950.001;31.340.000;31.910.000;31.910.000
11/02/2019;3798700;32.770.000;31.549.999;32.580.002;32.580.002
12/02/2019;3392100;32.700.001;31.900.000;31.990.000;31.990.000
13/02/2019;2363400;32.650.002;31.750.000;32.540.001;32.540.001
14/02/2019;1870900;32.980.000;31.889.999;32.840.000;32.840.000
15/02/2019;1937800;33.389.999;32.750.000;32.990.002;32.990.002
19/02/2019;1608400;33.759.998;32.619.999;33.630.001;33.630.001
20/02/2019;1678000;33.930.000;33.380.001;33.730.000;33.730.000
21/02/2019;1224000;33.889.999;33.459.999;33.610.001;33.610.001
22/02/2019;1257500;34.130.001;33.529.999;33.779.999;33.779.999
25/02/2019;1698200;34.320.000;33.820.000;34.169.998;34.169.998
26/02/2019;1266100;34.389.999;33.720.001;33.750.000;33.750.000
27/02/2019;1265100;34.340.000;33.669.998;34.070.000;34.070.000
28/02/2019;1459600;34.169.998;33.619.999;33.630.001;33.630.001
01/03/2019;1316100;34.720.001;33.889.999;34.200.001;34.200.001
04/03/2019;2059500;34.430.000;33.740.002;34.150.002;34.150.002
05/03/2019;3539300;34.000.000;32.990.002;33.330.002;33.330.002
06/03/2019;1538600;33.709.999;32.740.002;32.799.999;32.799.999
07/03/2019;2017700;32.900.002;32.139.999;32.730.000;32.730.000
08/03/2019;1440500;32.799.999;32.220.001;32.459.999;32.459.999
11/03/2019;2075300;32.919.998;32.340.000;32.639.999;32.639.999
12/03/2019;1456400;32.880.001;32.349.998;32.790.001;32.790.001
13/03/2019;959900;32.950.001;32.669.998;32.799.999;32.799.999
14/03/2019;1031600;33.000.000;32.560.001;32.750.000;32.750.000
15/03/2019;1714700;32.880.001;32.279.999;32.580.002;32.580.002
18/03/2019;1522700;33.189.999;32.599.998;33.099.998;33.099.998
19/03/2019;1945000;33.270.000;32.689.999;32.860.001;32.860.001
20/03/2019;1457200;32.970.001;32.080.002;32.330.002;32.330.002
21/03/2019;2626400;32.619.999;32.169.998;32.490.002;32.490.002
22/03/2019;2771800;32.200.001;30.469.999;30.469.999;30.469.999
25/03/2019;2121300;31.219.999;30.160.000;31.020.000;31.020.000
26/03/2019;1779100;31.870.001;31.230.000;31.500.000;31.500.000
27/03/2019;2372800;33.450.001;31.950.001;32.580.002;32.580.002
28/03/2019;1575400;33.480.000;32.840.000;33.200.001;33.200.001
29/03/2019;2288400;34.000.000;32.889.999;33.610.001;33.610.001
01/04/2019;1605400;34.439.999;33.799.999;34.360.001;34.360.001
02/04/2019;2660600;34.820.000;34.119.999;34.259.998;34.259.998
03/04/2019;1740600;34.910.000;34.500.000;34.709.999;34.709.999
04/04/2019;1469900;35.000.000;34.500.000;34.950.001;34.950.001
05/04/2019;1680500;35.000.000;34.470.001;34.630.001;34.630.001
08/04/2019;1581000;34.730.000;34.230.000;34.509.998;34.509.998
09/04/2019;1044000;34.529.999;33.930.000;34.020.000;34.020.000
10/04/2019;993400;34.450.001;33.980.000;34.450.001;34.450.001
11/04/2019;1471500;34.759.998;34.119.999;34.349.998;34.349.998
12/04/2019;1129300;34.689.999;34.110.001;34.410.000;34.410.000
15/04/2019;1678800;34.869.999;34.480.000;34.840.000;34.840.000
16/04/2019;2478400;35.250.000;34.560.001;35.080.002;35.080.002
17/04/2019;3438000;35.660.000;34.840.000;35.279.999;35.279.999
18/04/2019;10441000;32.500.000;29.639.999;31.600.000;31.600.000
22/04/2019;5504900;31.450.001;29.430.000;29.770.000;29.770.000
23/04/2019;4507900;30.150.000;29.280.001;29.889.999;29.889.999
24/04/2019;4486300;31.510.000;29.910.000;31.160.000;31.160.000
25/04/2019;1234600;31.309.999;30.549.999;30.600.000;30.600.000
26/04/2019;1793000;31.469.999;30.500.000;31.160.000;31.160.000
29/04/2019;1514200;31.809.999;31.070.000;31.629.999;31.629.999
30/04/2019;1186000;31.900.000;31.330.000;31.660.000;31.660.000
01/05/2019;1222600;31.840.000;31.299.999;31.299.999;31.299.999
02/05/2019;1643700;31.450.001;30.820.000;31.400.000;31.400.000
03/05/2019;1560300;32.070.000;31.400.000;32.009.998;32.009.998
06/05/2019;2374600;31.389.999;30.309.999;30.520.000;30.520.000
07/05/2019;1751200;30.500.000;29.410.000;29.709.999;29.709.999
08/05/2019;1448000;30.059.999;29.490.000;29.530.001;29.530.001
